Date,Return
2015-02-03,0.0
2015-02-04,0.0
2015-02-05,0.0
2015-02-06,0.0
2015-02-09,0.0
2015-02-10,0.0
2015-02-11,0.0
2015-02-12,0.0
2015-02-13,0.0
2015-02-17,0.0
2015-02-18,0.0
2015-02-19,0.0
2015-02-20,0.0
2015-02-23,0.0
2015-02-24,0.0
2015-02-25,0.0
2015-02-26,0.0
2015-02-27,0.0
2015-03-03,0.0
2015-03-04,0.0
2015-03-05,0.0
2015-03-06,0.0
2015-03-09,0.0
2015-03-10,0.0
2015-03-11,0.0
2015-03-12,0.0
2015-03-13,0.0
2015-03-16,0.0
2015-03-17,0.0
2015-03-18,0.0
2015-03-19,0.0
2015-03-20,0.0
2015-03-23,0.0
2015-03-24,0.0
2015-03-25,0.0
2015-03-26,0.0
2015-03-27,0.0
2015-03-30,0.0
2015-03-31,0.0
2015-04-01,0.0
2015-04-02,0.0
2015-04-06,0.0
2015-04-07,0.0
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,0.0
2015-04-13,0.0
2015-04-14,0.0
2015-04-15,0.0
2015-04-16,0.0
2015-04-17,0.0
2015-04-20,0.0
2015-04-21,0.0
2015-04-22,0.0
2015-04-23,0.0
2015-04-24,0.0
2015-04-27,0.0
2015-04-28,0.0
2015-04-29,0.0
2015-04-30,0.0
2015-05-01,0.0
2015-05-04,0.0
2015-05-05,0.0
2015-05-06,0.0
2015-05-07,0.0
2015-05-08,0.0
2015-05-11,0.0
2015-05-12,0.0
2015-05-13,0.0
2015-05-14,0.0
2015-05-15,0.0
2015-05-18,0.0
2015-05-19,0.0
2015-05-20,0.0
2015-05-21,0.0
2015-05-22,0.0
2015-05-26,0.0
2015-05-27,0.0
2015-05-28,0.0
2015-05-29,0.0
2015-06-02,0.0
2015-06-03,0.0
2015-06-04,0.0
2015-06-05,0.0
2015-06-08,0.0
2015-06-09,0.0
2015-06-10,0.0
2015-06-11,0.0
2015-06-12,0.0
2015-06-15,0.0
2015-06-16,0.0
2015-06-17,0.0
2015-06-18,0.0
2015-06-19,0.0
2015-06-22,0.0
2015-06-23,0.0
2015-06-24,0.0
2015-06-25,0.0
2015-06-26,0.0
2015-06-29,0.0
2015-06-30,0.0
2015-07-01,0.00694853501227999
2015-07-02,-0.004418469736886093
2015-07-06,-0.006401728137572888
2015-07-07,-0.006168498389656184
2015-07-08,-0.01339981651138904
2015-07-09,0.013456189820596143
2015-07-10,0.01983889445530231
2015-07-13,0.011053036162869151
2015-07-14,0.007292224908489761
2015-07-15,-0.005991039875187355
2015-07-16,0.030619631369443217
2015-07-17,0.0040789004452479825
2015-07-20,0.005915641005989996
2015-07-21,-0.0076174247467709465
2015-07-22,-0.00307277580336816
2015-07-23,-0.002413780307390693
2015-07-24,-0.004444428191948867
2015-07-27,-0.020202181290061044
2015-07-28,0.010361258365263004
2015-07-29,0.0019157998190781345
2015-07-30,0.017359014087438323
2015-07-31,0.0020072072312522717
2015-08-03,-0.007463793393075519
2015-08-04,0.00847538932192373
2015-08-05,0.014497648138200243
2015-08-06,-0.019763271169999964
2015-08-07,-0.0008474317690727185
2015-08-10,0.011080753254656172
2015-08-11,-0.004964574155541297
2015-08-12,-0.00483057049120718
2015-08-13,0.00512353960211471
2015-08-14,-0.0012720962226452233
2015-08-17,0.010497513448671185
2015-08-18,-0.003578882622972672
2015-08-19,-0.008155002234252674
2015-08-20,-0.041107270625405076
2015-08-21,-0.03763978185226889
2015-08-24,-0.04311715083834895
2015-08-25,0.004509861318483058
2015-08-26,0.043206346559633554
2015-08-27,0.020028097481655523
2015-08-28,0.001997109037435074
2015-08-31,-0.010082672411479603
2015-09-01,-0.034743514059353275
2015-09-02,0.027818278337404825
2015-09-03,-0.014965450080355363
2015-09-04,-0.00571477094101573
2015-09-08,0.013869288616748006
2015-09-09,0.005831414198615297
2015-09-10,0.020206651914424643
2015-09-11,0.006421872397336823
2015-09-14,-0.005431171140168104
2015-09-15,0.011329363150220628
2015-09-16,0.008054461893683505
2015-09-17,0.002007524051088276
2015-09-18,-0.01604688422403359
2015-09-21,-0.008220175147539926
2015-09-22,-0.016455051046858037
2015-09-23,0.0031721535161606832
2015-09-24,-0.008343347053624193
2015-09-25,-0.024641512820333805
2015-09-28,-0.041311370722964015
2015-09-29,-0.013836300045460496
2015-09-30,0.031786869724993595
2015-10-01,0.016011423094665675
2015-10-02,0.0071876529401104245
2015-10-05,0.006265865924783121
2015-10-06,-0.005239869590280495
2015-10-07,0.016760353505026505
2015-10-08,0.009041583657166861
2015-10-09,0.0026424085685776105
2015-10-12,0.002873523417141448
2015-10-13,-0.013564910166279347
2015-10-14,-0.007589279782451581
2015-10-15,0.016330487240113496
2015-10-16,0.0056036342575412805
2015-10-19,0.004494240836240879
2015-10-20,-0.00381081501095275
2015-10-21,-0.004599612450760016
2015-10-22,0.011407943009152068
2015-10-23,0.004664941776900485
2015-10-26,-0.0009524875565247824
2015-10-27,-0.004838101124237754
2015-10-28,0.013795481477363225
2015-10-29,-0.0010764423452869986
2015-10-30,-0.001692336578978281
2015-11-03,8.818896291606796e-05
2015-11-04,0.001824053921656015
2015-11-05,0.003262061108194528
2015-11-06,0.002449181628656907
2015-11-09,-0.011238472290956331
2015-11-10,0.0020017361697916014
2015-11-11,0.007053053300665613
2015-11-12,-0.018332875375727406
2015-11-13,-0.014325715513700448
2015-11-16,0.00850083052058421
2015-11-17,0.0014464144302716406
2015-11-18,0.023476139965625146
2015-11-19,-0.0015566934844981786
2015-11-20,0.00905188787780937
2015-11-23,-0.00023468495356913097
2015-11-24,0.0022557973942477923
2015-11-25,0.0002087205333148168
2015-11-27,0.006966288052575616
2015-11-30,-0.002620811619743745
2015-12-01,0.012077476897274906
2015-12-02,-0.007050050419682645
2015-12-03,-0.01621288248859529
2015-12-04,0.019269644651912672
2015-12-07,-0.015646034672566842
2015-12-08,0.0005590306441413816
2015-12-09,-0.017673894094725705
2015-12-10,0.002133287973776942
