,StockV11b,CryptoV5D,HybridV6_w20,HybridV6_w25
2018-11-19,2.348421942356416,44.99093616003634,5.460217183861476,6.6682904243597605
2018-11-20,2.341310313244677,44.99093616003634,5.446989223832384,6.65314544313255
2018-11-21,2.3412780691082133,45.06483844991623,5.448718661021554,6.655808844384748
2018-11-23,2.341854897068211,45.06483844991623,5.449792595232551,6.657038703629736
2018-11-26,2.3422000224326305,45.06483844991623,5.450435115538244,6.657774502710868
2018-11-27,2.339277034426533,44.79594586490722,5.438489221462705,6.641611599856362
2018-11-28,2.3482113551602186,44.96351660628964,5.45917486325955,6.6668473233231555
2018-11-29,2.354676427724135,45.103808389772595,5.4746056421640095,6.685813996442118
2018-11-30,2.357403311826657,45.025868510059844,5.477785594977514,6.688732695229963
2018-12-03,2.362537823377392,45.025868510059844,5.487330250580146,6.699658925516209
2018-12-04,2.360319355029031,45.30048724248956,5.489901674582363,6.7051561209702495
2018-12-06,2.3610933890861148,45.30048724248956,5.491341944385554,6.706805268314858
2018-12-07,2.3613951560741904,45.667872105733245,5.500810321013241,6.7210461270043425
2018-12-10,2.3596736721356844,45.667872105733245,5.497602198360145,6.717371337676569
2018-12-11,2.3601282586570647,45.61354255020297,5.497141417150147,6.7163440454492465
2018-12-12,2.36078667289778,45.71055961364989,5.500706677496471,6.721320616751743
2018-12-13,2.3625689572631794,45.609661867665096,5.501600538191787,6.721417307402804
2018-12-14,2.348892802724371,45.42726978838489,5.471722779313006,6.685516507726556
2018-12-17,2.3404981050691527,45.42726978838489,5.4560784865356675,6.667596504197795
2018-12-18,2.339985286301749,45.53518219646793,5.457714297121153,6.670460534259428
2018-12-19,2.330093195952039,45.257693147111546,5.432604869956402,6.639149066942287
2018-12-20,2.3365090487158136,45.9552697850769,5.461318725637794,6.678442641680157
2018-12-21,2.32797294441174,45.754861027208406,5.440593692621933,6.652862491574696
2018-12-24,2.3204514122316824,45.754861027208406,5.426531123506289,6.636741260621391
2018-12-26,2.339556919060182,45.754861027208406,5.462274729905874,6.6777241179240905
2018-12-27,2.3546750383437787,46.102821277373536,5.498820312498235,6.722783322558025
2018-12-28,2.360261890088167,46.290184489000914,5.513727266377533,6.74157689692208
2018-12-31,2.36883433410688,46.290184489000914,5.5297479015533035,6.759940894193763
2019-01-02,2.355857885052195,46.290184489000914,5.505514381835492,6.732167731451909
2019-01-03,2.35177562153028,46.709859779019055,5.5078651562529615,6.738677301977873
2019-01-04,2.3551726698447397,46.33215201800273,5.505322275024743,6.732354956703134
2019-01-07,2.356047026375351,46.33215201800273,5.506957353266239,6.734229493949858
2019-01-08,2.363404643039803,46.20668336408889,5.517732744216732,6.745442944385357
2019-01-09,2.3655868267361138,46.50324563697615,5.528891207342663,6.760937453813389
2019-01-10,2.352877094660629,46.229495846618676,5.498617515377325,6.723743908066396
2019-01-11,2.3531472453871487,46.30933953547293,5.501021933754654,6.727226080026281
2019-01-14,2.346795849473672,46.30933953547293,5.489143656847508,6.71360795339264
2019-01-15,2.354406750529152,46.22968549908625,5.501496832020475,6.72705072290675
2019-01-16,2.355284256305544,46.37761442380436,5.506658006204202,6.734312560949941
2019-01-17,2.363677126791443,46.31692563417642,5.520914861079399,6.7501073607938675
2019-01-18,2.354648793036452,45.903483254836054,5.494188296605826,6.715706756192922
2019-01-22,2.366582823292532,45.903483254836054,5.516465184626902,6.74123459112622
2019-01-23,2.378352800132368,45.83922971713888,5.536869343048193,6.764020746941498
2019-01-24,2.3732015752457287,45.767416939712625,5.525540753853817,6.750384040905063
2019-01-25,2.3917140140081647,46.43640965573617,5.576176476221795,6.81454488972237
2019-01-28,2.394990925195404,46.43640965573617,5.582288456155827,6.8215473965817655
2019-01-29,2.4017973011285507,46.696293852852385,5.601228319640927,6.84563142411447
2019-01-30,2.419463413574057,46.96371092524733,5.640602958259594,6.893196318932222
2019-01-31,2.437658129529123,46.98630955108352,5.675080324594011,6.932903936441291
2019-02-01,2.433121714383797,46.89214861009939,5.664356807817628,6.919754079140179
2019-02-04,2.4486601499687377,46.89214861009939,5.693295842924036,6.95289735113107
2019-02-05,2.4889691176071045,47.01319965523679,5.771212066390055,7.043226620982885
2019-02-06,2.429277136296332,46.69544066175112,5.652683627973941,6.904639219602616
2019-02-07,2.469201050589147,46.808926016567426,5.729750353198097,6.993939991427375
2019-02-08,2.502341681706897,46.98671973911298,5.795624938281742,7.070983642414451
2019-02-11,2.541948204822506,46.98671973911298,5.869010457058979,7.154922142639274
2019-02-12,2.548213116398292,47.08555911720496,5.883051478652513,7.17191041519901
2019-02-13,2.5509417900124607,46.89928490464699,5.88343645888988,7.17057711384046
2019-02-14,2.564446905537704,47.16158940804495,5.914935913610091,7.20907493339423
2019-02-15,2.571002328483267,47.4429014841529,5.934088407900169,7.233646471802995
2019-02-19,2.579671351425295,47.4429014841529,5.950095471908845,7.251939526186061
2019-02-20,2.5165680630392626,47.3605223339831,5.831589318638972,7.115745110572921
2019-02-21,2.5236350097337983,46.8250578578794,5.831503638477625,7.110618873688017
2019-02-22,2.7014764579025834,46.9935606650449,6.164459134888689,7.492831734607435
2019-02-25,2.6985665985522864,46.9935606650449,6.159147162911081,7.486778631751577
2019-02-26,2.687681346193913,47.07227684706341,6.141335126433679,7.467264142342572
2019-02-27,2.731800004543389,46.73867017088976,6.213278943318317,7.545965925636064
