Date,Open,High,Low,Close,Volume
2014-06-02,68.4441,68.6773,68.1892,68.2744,3701589.5995319
2014-06-03,67.9401,68.5616,67.8371,68.5449,6659950.2720773
2014-06-04,68.5097,68.9264,68.3695,68.4391,4946932.0562775
2014-06-05,68.7224,68.8234,68.2763,68.6969,3752937.6916943
2014-06-06,68.7763,68.942,68.5175,68.8145,4695223.4820476
2014-06-09,68.7439,69.1429,68.7439,68.8852,2912774.8198519
2014-06-10,68.7596,69.4479,68.6273,69.2145,4369700.3040069
2014-06-11,69.0028,69.2773,68.6822,68.7155,4787464.195571
2014-06-12,68.5655,68.6596,68.0645,68.2763,4926207.7830805
2014-06-13,68.2176,68.3852,67.9577,68.2509,3893053.2409821
2014-06-16,68.0018,68.6822,67.8774,68.5332,4975158.767303
2014-06-17,68.6116,68.8625,68.1597,68.3214,4334585.2228037
2014-06-18,68.3695,69.6439,68.191,69.591,6789024.844199
2014-06-19,69.638,70.5311,69.6077,70.5311,6873373.4623479
2014-06-20,70.5597,70.64,69.7468,69.7468,7284728.4053222
2014-06-23,69.8272,69.8714,68.6822,69.191,5349728.8138839
2014-06-24,69.0675,69.3312,68.7596,68.9264,5505510.2285926
2014-06-25,68.9264,69.4479,68.8057,69.341,5065517.4960822
2014-06-26,69.741,69.7792,68.8773,69.3645,4521426.0160908
2014-06-27,69.2312,69.6077,69.1694,69.4821,4657853.0792891
2014-06-30,69.2449,70.0606,69.1616,69.9352,5714668.6068223
2014-07-01,69.7635,69.8881,69.5361,69.7704,4523518.1302969
2014-07-02,69.8978,70.2076,69.6753,70.1909,3614739.8287583
2014-07-03,70.3762,70.5597,70.0811,70.4664,2831852.5359881
2014-07-07,70.1468,70.4056,70.0449,70.3409,3237806.3357535
2014-07-08,70.5007,70.5154,70.038,70.241,3996875.5560155
2014-07-09,70.3762,70.5311,70.1557,70.2733,3325630.250392
2014-07-10,69.8489,70.6262,69.7871,70.5311,4018440.3470603
2014-07-11,70.3665,70.6165,70.0233,70.3331,4669558.1063568
2014-07-14,70.6076,71.539,70.5076,71.2959,5748903.3883862
2014-07-15,70.6919,71.1968,70.5938,70.7184,5058005.8778402
2014-07-16,70.9448,71.1361,70.5007,70.8438,6547419.8249239
2014-07-17,70.5664,70.9791,70.4253,70.441,3607326.1349257
2014-07-18,70.5517,70.6704,70.2076,70.5233,6736375.1734277
2014-07-21,70.1557,70.5597,69.9645,70.3851,3863233.2182111
2014-07-22,70.1468,70.1684,69.6753,69.8018,6776381.374874
2014-07-23,71.4399,72.8693,71.0458,71.0938,13996260.36008
2014-07-24,71.7193,72.283,71.5134,71.9458,7172684.5200783
2014-07-25,72.0017,72.1369,71.4634,71.6625,3736580.2351314
2014-07-28,71.6625,71.8586,70.9527,71.2134,5945227.5487016
2014-07-29,71.1625,71.2134,70.5597,70.5597,5453060.4868239
2014-07-30,70.835,70.8822,69.4479,69.5988,5435206.6228792
