Date,Open,High,Low,Close,Volume
2014-06-02,76.9258,77.2575,76.8115,76.8364,2303568.5781373
2014-06-03,76.4392,76.8026,76.1779,76.5504,1886306.3104926
2014-06-04,76.448,76.8284,76.4134,76.5504,1698110.8867102
2014-06-05,76.8552,77.1799,76.5255,76.9336,2241507.7399204
2014-06-06,76.9774,77.8791,76.9774,77.7818,3271461.6855863
2014-06-09,77.907,79.0281,77.8285,78.3677,3343056.4025713
2014-06-10,78.1055,78.3588,77.61,77.907,2128252.147748
2014-06-11,77.5355,77.5593,76.7947,77.038,2650959.0340118
2014-06-12,76.888,77.1889,75.9326,76.2375,2797397.9215924
2014-06-13,76.2276,76.5821,76.0975,76.2375,2118875.3544349
2014-06-16,76.1144,76.2276,75.8055,76.1521,1984392.0797201
2014-06-17,76.1451,76.4034,75.6447,76.3458,1710572.9994727
2014-06-18,76.1939,76.8692,75.8512,76.8453,1845204.29702
2014-06-19,76.6923,77.4094,76.5821,77.1721,2156861.8397168
2014-06-20,77.4262,77.6199,77.2395,77.5593,3318706.143132
2014-06-23,76.9684,77.9387,76.9684,77.0132,2818762.5504289
2014-06-24,76.888,77.3071,76.2623,76.3716,2424293.7850861
2014-06-25,76.0975,76.7411,75.8155,76.464,3335473.001536
2014-06-26,76.6487,76.881,76.3269,76.6943,2154120.8999188
2014-06-27,76.5742,77.0847,76.4918,77.041,6143457.0730533
2014-06-30,77.0926,78.0012,76.464,76.8145,3824951.2792794
2014-07-01,77.033,77.033,76.032,76.4134,4088667.5494634
2014-07-02,76.5742,76.7887,76.3269,76.6407,2105303.5739071
2014-07-03,77.0687,77.6189,76.9903,77.5166,2119861.1663607
2014-07-07,77.1691,77.4818,76.6149,77.0171,2519524.8282567
2014-07-08,76.9814,77.2029,76.4134,76.448,3844812.519755
2014-07-09,76.4232,76.5424,75.0051,75.6347,5412563.6249439
2014-07-10,74.9604,75.465,74.5493,74.7469,5145530.4349604
2014-07-11,74.5979,75.1759,73.9454,75.0995,4507696.0215188
2014-07-14,75.6575,75.6843,75.0498,75.0826,3822045.1983622
2014-07-15,74.9446,75.5622,74.888,75.1243,3622391.5989881
2014-07-16,75.1491,75.9356,74.9138,75.882,4282312.6301842
2014-07-17,75.3537,75.4996,74.0716,74.1689,4799789.3763633
2014-07-18,74.456,74.8542,74.2831,74.3358,3341046.5143138
2014-07-21,74.1689,74.7023,73.9713,74.3417,3054165.1743093
