Date,Open,High,Low,Close,Volume
2014-06-02,10.96,11.057,10.9054,11.0312,19975500
2014-06-03,10.9626,11.05,10.96,11.0118,17886500
2014-06-04,10.9892,11.1876,10.9364,11.1768,18836250
2014-06-05,11.151,11.2842,11.1298,11.2206,17282100
2014-06-06,11.215,11.4044,11.1828,11.3834,19748650
2014-06-09,11.365,11.4136,11.3186,11.37,12342200
2014-06-10,11.32,11.376,11.2634,11.2952,14145000
2014-06-11,11.2184,11.4302,11.2002,11.4068,16279600
2014-06-12,11.435,11.6654,11.4002,11.637,45808550
2014-06-13,11.5368,11.78,11.5368,11.7652,29349400
2014-06-16,11.7406,11.9096,11.6876,11.8802,22570450
2014-06-17,11.8628,11.9232,11.8108,11.8704,16114850
2014-06-18,11.8376,11.9066,11.744,11.8982,16133700
2014-06-19,11.889,11.949,11.831,11.8908,17961150
2014-06-20,11.9,11.9168,11.813,11.8486,20606600
2014-06-23,11.86,12.0442,11.815,11.9918,18523900
2014-06-24,11.98,12.0322,11.9092,11.9124,18256650
2014-06-25,11.914,12.006,11.8412,11.99,11235850
2014-06-26,11.9244,12.0156,11.866,12.0064,11595950
2014-06-27,11.9962,12.0136,11.914,11.9228,15719050
2014-06-30,11.9282,11.9416,11.8412,11.8502,15573000
2014-07-01,11.927,12.0816,11.8906,12.0652,15611500
2014-07-02,12.0698,12.0698,11.94,11.9864,12000000
2014-07-03,12.005,12.0956,11.971,12.072,7031350
2014-07-07,12.033,12.0632,11.8564,11.8766,14929350
2014-07-08,11.8252,11.855,11.5184,11.7318,26043800
2014-07-09,11.771,12.1,11.771,12.0834,29851300
2014-07-10,11.92,12.151,11.901,12.0122,21285900
2014-07-11,12.0088,12.03,11.95,11.9698,11230100
2014-07-14,12.034,12.1754,12.0018,12.0984,16275100
2014-07-15,12.1,12.1374,11.8068,11.949,27936450
2014-07-16,12.02,12.0264,11.8,11.8094,19355400
2014-07-17,11.8204,11.84,11.5962,11.633,20775000
2014-07-18,11.6742,11.8682,11.6604,11.8484,21629550
2014-07-21,11.8658,11.938,11.6538,11.7986,54622250
2014-07-22,12.998,13.358,12.9854,13.1954,113044000
2014-07-23,13.1742,13.2538,13.1032,13.2254,27741200
2014-07-24,13.2626,13.2754,13.1358,13.204,18699800
2014-07-25,13.156,13.48,13.156,13.4716,29796350
2014-07-28,13.5022,13.5792,13.4398,13.5602,23534600
2014-07-29,13.5484,13.6074,13.4662,13.4872,14124600
2014-07-30,13.56,13.6534,13.52,13.6366,20210950
2014-07-31,13.5602,13.59,13.44,13.45,23127850
2014-08-01,13.4962,13.5436,13.3528,13.5028,17084200
2014-08-04,13.5606,13.721,13.4888,13.6596,22296050
2014-08-05,13.6586,13.6586,13.4306,13.4942,16723100
2014-08-06,13.42,13.6312,13.3734,13.46,18739300
2014-08-07,13.55,13.599,13.3832,13.4368,14491700
2014-08-08,13.36,13.4042,13.2848,13.394,17709550
2014-08-11,13.4692,13.6548,13.3616,13.6108,17752250
