Date,Open,High,Low,Close,Volume
2014-06-02,28.4238,28.6144,28.186,28.4965,3914238.7249953
2014-06-03,28.3884,28.5614,28.3167,28.4395,3143361.8130266
2014-06-04,28.4149,28.6714,28.3481,28.4729,3755654.7496051
2014-06-05,28.4965,28.8414,28.3265,28.7432,4729507.8746913
2014-06-06,28.7864,29.0232,28.7333,28.9407,3269263.4624225
2014-06-09,28.9073,29.2286,28.8749,29.149,3469655.9034106
2014-06-10,29.0487,29.1972,28.9849,29.1785,3605038.8465944
2014-06-11,29.0075,29.1234,28.9003,29.0959,4082042.4622957
2014-06-12,28.9937,29.0714,28.8837,29.0389,5672936.8031076
2014-06-13,29.0714,29.2354,28.9937,29.0802,4625893.4223808
2014-06-16,28.9319,28.9407,28.6232,28.6714,4769252.579014
2014-06-17,28.6144,29.322,28.5063,29.2876,6137652.4910974
2014-06-18,29.262,29.5421,29.0389,29.5342,6527212.8726466
2014-06-19,29.3848,29.4369,29.0891,29.3298,10742418.818885
2014-06-20,29.4281,29.6227,29.3593,29.6138,9948310.3456965
2014-06-23,29.6138,29.8123,29.5263,29.6983,4835220.687825
2014-06-24,29.6069,29.9036,29.5087,29.5843,9383469.6715762
2014-06-25,29.4507,29.9244,29.4114,29.8034,7009766.6629018
2014-06-26,29.5342,29.7632,29.1421,29.4909,6658531.3865733
2014-06-27,29.3672,29.8408,29.3514,29.7946,7130506.8738421
2014-06-30,30.9305,31.2116,30.339,30.8255,14840549.05337
2014-07-01,31.13,31.5075,31.0446,31.1704,12293886.974742
2014-07-02,31.189,31.3099,30.8893,30.9305,6373279.4835621
2014-07-03,31.1202,31.3256,31.0446,31.1968,3330734.6476263
2014-07-07,30.8411,31.0622,30.7832,31.021,5230148.0698504
2014-07-08,30.9394,30.9659,30.5316,30.9227,7315030.3339
2014-07-09,31.3925,31.4249,30.7911,30.9493,5415473.4253151
2014-07-10,30.5532,31.0711,30.5316,31.021,6161994.2907543
2014-07-11,30.9149,30.9659,30.7596,30.9305,5354499.8630224
2014-07-14,31.244,31.3256,30.8667,30.9581,6111055.6150175
2014-07-15,31.362,31.6489,31.1704,31.4485,10353656.262208
2014-07-16,31.4995,31.5733,31.2342,31.3433,7310532.3926591
2014-07-17,31.2342,31.4485,31.1398,31.2529,6819344.9975424
2014-07-18,31.2529,31.6636,31.0711,31.6067,7087299.1618173
2014-07-21,31.4631,31.8288,31.4091,31.6155,7136161.8646738
2014-07-22,31.7118,32.1315,31.703,32.1215,9264221.3117352
2014-07-23,32.0833,32.2238,31.9869,32.1835,9309403.233264
2014-07-24,32.2307,32.7711,32.2011,32.7083,7775444.4839656
2014-07-25,32.55,32.6424,32.4674,32.5658,8569777.8542158
2014-07-28,32.5274,32.7319,32.4596,32.609,6705314.0460142
2014-07-29,32.5913,32.6857,32.3702,32.3948,14886699.762243
2014-07-30,32.6277,33.0896,32.5658,32.8891,7257744.6763714
2014-07-31,32.5658,32.6591,32.2218,32.2473,9706704.7548629
2014-08-01,32.212,32.379,31.9476,31.9899,9210715.1460095
2014-08-04,32.1285,32.4508,32.0076,32.379,7314270.1614777
2014-08-05,32.212,32.442,32.1019,32.1717,7259129.6759254
